sample_id,time_step,target,Open,High,Low,Close,Volume,returns,sma_5,sma_20,rsi,volume_z
28,6,0.76119405,0.7712,0.7205993,0.9082397,0.75726634,7.4253853e-06,0.3224854,0.9018493,0.9207602,0.38460502,7.4253853e-06
29,0,0.7619796,0.7672,0.71760297,0.90262175,0.75333863,9.865155e-05,0.3142961,0.9024142,0.92134506,0.31249845,9.865155e-05
29,1,0.7619796,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9020376,0.9211014,0.31249845,0.0
29,2,0.7619796,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.901661,0.92085767,0.31249845,0.0
29,3,0.7619796,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.90128434,0.920809,0.38460502,0.0
29,4,0.7619796,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9009077,0.920809,0.0,0.0
29,5,0.7619796,0.7712,0.7205993,0.9082397,0.75726634,7.4253853e-06,0.3224854,0.9018493,0.9207602,0.38460502,7.4253853e-06
29,6,0.7619796,0.77199996,0.72434455,0.909176,0.76119405,0.00036914775,0.32245812,0.9037325,0.9209552,0.5882323,0.00036914775
30,0,0.76276517,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9020376,0.9211014,0.31249845,0.0
30,1,0.76276517,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.901661,0.92085767,0.31249845,0.0
30,2,0.76276517,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.90128434,0.920809,0.38460502,0.0
30,3,0.76276517,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9009077,0.920809,0.0,0.0
30,4,0.76276517,0.7712,0.7205993,0.9082397,0.75726634,7.4253853e-06,0.3224854,0.9018493,0.9207602,0.38460502,7.4253853e-06
30,5,0.76276517,0.77199996,0.72434455,0.909176,0.76119405,0.00036914775,0.32245812,0.9037325,0.9209552,0.5882323,0.00036914775
30,6,0.76276517,0.7768,0.7258427,0.9138577,0.7619796,0.00013896078,0.31779248,0.9058039,0.92119884,0.6111114,0.00013896078
31,0,0.76276517,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.901661,0.92085767,0.31249845,0.0
31,1,0.76276517,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.90128434,0.920809,0.38460502,0.0
31,2,0.76276517,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9009077,0.920809,0.0,0.0
31,3,0.76276517,0.7712,0.7205993,0.9082397,0.75726634,7.4253853e-06,0.3224854,0.9018493,0.9207602,0.38460502,7.4253853e-06
