Date,return_1d,hl_range,Volume,news_count_1d,news_count_7d,sentiment_mean_1d,sentiment_mean_7d,sentiment_vol_7d,Close
2024-04-24,0.02040812181847662,0.027826060419497284,45600,0.0,0.0,0.0,0.0,0.0,11.5
2024-04-25,0.006956515104874272,0.031951631087806395,14400,0.0,0.0,0.0,0.0,0.0,11.579999923706055
2024-04-26,-0.004317805791389073,0.020815245158407127,36200,0.0,0.0,0.0,0.0,0.0,11.529999732971191
2024-04-29,0.015698240565964694,0.035436764253444296,82100,0.0,0.0,0.0,0.0,0.0,11.711000442504883
2024-04-30,-0.012893861940277196,0.025951572650964535,19300,0.0,0.0,0.0,0.0,0.0,11.5600004196167
2024-05-01,0.0060553367027074145,0.04342219341974568,5000,0.0,0.0,0.0,0.0,0.0,11.630000114440918
2024-05-02,-0.0008598648996932523,0.03321864346310827,4900,0.0,0.0,0.0,0.0,0.0,11.619999885559082
2024-05-03,0.011187617531948302,0.022553139544547872,11200,0.0,0.0,0.0,0.0,0.0,11.75
2024-05-06,0.004425535810754555,0.023724769690320086,13800,0.0,0.0,0.0,0.0,0.0,11.802000045776367
2024-05-07,-0.012879209172727557,0.017167448024748053,12900,0.0,0.0,0.0,0.0,0.0,11.649999618530273
2024-05-08,0.002575166319987554,0.021404109029793176,8300,0.0,0.0,0.0,0.0,0.0,11.680000305175781
2024-05-09,0.02568486551559479,0.09515855035129925,76600,0.0,0.0,0.0,0.0,0.0,11.979999542236328
2024-05-10,-0.04757927517564964,0.03943907232980382,47700,0.0,0.0,0.0,0.0,0.0,11.40999984741211
2024-05-13,0.007887831182425753,0.027826060419497284,42700,0.0,0.0,0.0,0.0,0.0,11.5
2024-05-14,-0.008695685345193604,0.013157861714877137,39300,0.0,0.0,0.0,0.0,0.0,11.399999618530273
2024-05-15,-0.00263155561184647,0.012225148668768776,31400,0.0,0.0,0.0,0.0,0.0,11.369999885559082
2024-05-16,-0.001758971353619465,0.01074887546257404,1500,0.0,0.0,0.0,0.0,0.0,11.350000381469727
2024-05-17,0.009691599381514981,0.01047119416750765,30100,0.0,0.0,0.0,0.0,0.0,11.460000038146973
2024-05-20,-0.005235638692580702,0.008333273380121377,30600,0.0,0.0,0.0,0.0,0.0,11.399999618530273
2024-05-21,0.007631653488950674,0.005832714058032247,16500,0.0,0.0,0.0,0.0,0.0,11.487000465393066
2024-05-22,-0.003221089460159865,0.0,500,0.0,0.0,0.0,0.0,0.0,11.449999809265137
2024-05-23,0.0,0.012227021133673075,16900,0.0,0.0,0.0,0.0,0.0,11.449999809265137
2024-05-24,0.0008733824496436338,0.004537525794352034,6800,0.0,0.0,0.0,0.0,0.0,11.460000038146973
2024-05-28,-0.007853416430044224,0.008795024520837365,14300,0.0,0.0,0.0,0.0,0.0,11.369999885559082
2024-05-29,-0.0005276662431749068,0.01055965172258048,3700,0.0,0.0,0.0,0.0,0.0,11.36400032043457
2024-05-30,0.011087596544416156,0.006092227695267103,5200,0.0,0.0,0.0,0.0,0.0,11.489999771118164
2024-05-31,0.005221968739069993,0.012121241645957622,64800,0.0,0.0,0.0,0.0,0.0,11.550000190734863
2024-06-03,-0.014718621081090122,0.00975395957108121,7300,0.0,0.0,0.0,0.0,0.0,11.380000114440918
2024-06-04,0.0017574256492296492,0.012280732281358026,1600,0.0,0.0,0.0,0.0,0.0,11.399999618530273
2024-06-05,0.008771963580347819,0.014782615329908289,13400,0.0,0.0,0.0,0.0,0.0,11.5
2024-06-06,-0.003478257552437136,0.022687628971760174,77700,0.0,0.0,0.0,0.0,0.0,11.460000038146973
2024-06-07,0.0017451574190909813,0.006968634747042031,5900,0.0,0.0,0.0,0.0,0.0,11.479999542236328
2024-06-10,0.006097617708171077,0.009264099496550795,2800,0.0,0.0,0.0,0.0,0.0,11.550000190734863
2024-06-11,-0.012987062314069653,0.007017537402020418,2700,0.0,0.0,0.0,0.0,0.0,11.399999618530273
2024-06-12,0.0004386065445818321,0.006576130179348473,3900,0.0,0.0,0.0,0.0,0.0,11.404999732971191
2024-06-13,0.005260887419685112,0.011338867222917064,15800,0.0,0.0,0.0,0.0,0.0,11.46500015258789
2024-06-14,0.0021805161969081777,0.005221885738692568,47200,0.0,0.0,0.0,0.0,0.0,11.489999771118164
2024-06-17,-0.00696256965184161,0.007887831182425779,5000,0.0,0.0,0.0,0.0,0.0,11.40999984741211
2024-06-18,0.00613494266085346,0.010452952120563047,6700,0.0,0.0,0.0,0.0,0.0,11.479999542236328
2024-06-20,-0.002613217261971057,0.01144101024512762,8900,0.0,0.0,0.0,0.0,0.0,11.449999809265137
2024-06-21,-0.002620064058596383,0.005429095818213309,11400,0.0,0.0,0.0,0.0,0.0,11.420000076293945
2024-06-24,0.0017512700486641553,0.006118854667114716,23000,0.0,0.0,0.0,0.0,0.0,11.4399995803833
2024-06-25,-0.000874062550200283,0.008748939527538241,42300,0.0,0.0,0.0,0.0,0.0,11.430000305175781
2024-06-26,0.0,0.008748856091467293,2400,0.0,0.0,0.0,0.0,0.0,11.430000305175781
2024-06-27,0.0017497378438651179,0.0,400,0.0,0.0,0.0,0.0,0.0,11.449999809265137
2024-06-28,-0.0008733824496437448,0.006118854667114716,4200,0.0,0.0,0.0,0.0,0.0,11.4399995803833
2024-07-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.4399995803833
2024-07-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.4399995803833
2024-07-03,0.005244792116914532,0.011304357777471128,400,0.0,0.0,0.0,0.0,0.0,11.5
2024-07-05,-0.004347842672596802,0.004366828957883826,200,0.0,0.0,0.0,0.0,0.0,11.449999809265137
2024-07-08,-0.002183372833774566,0.004288821493122569,500,0.0,0.0,0.0,0.0,0.0,11.425000190734863
2024-07-09,-0.002188233854460986,8.775477117420568e-05,600,0.0,0.0,0.0,0.0,0.0,11.399999618530273
2024-07-10,0.008771963580347819,0.008695685345193615,127400,0.0,0.0,0.0,0.0,0.0,11.5
2024-07-11,-0.001739170240319332,0.005226517596621003,100200,0.0,0.0,0.0,0.0,0.0,11.479999542236328
2024-07-12,0.010453035193241922,0.013793089840557169,102700,0.0,0.0,0.0,0.0,0.0,11.600000381469727
2024-07-15,0.03189654080961346,0.06599832449704038,187000,0.0,0.0,0.0,0.0,0.0,11.970000267028809
2024-07-16,-0.01837930343533878,0.020936194886552528,18200,0.0,0.0,0.0,0.0,0.0,11.75
2024-07-17,-0.03148935196247504,0.04217930501613411,94600,0.0,0.0,0.0,0.0,0.0,11.380000114440918
2024-07-18,0.003954312464095722,0.008752685000084725,48200,0.0,0.0,0.0,0.0,0.0,11.425000190734863
2024-07-19,-0.0030634439236589817,0.011413446606506202,69000,0.0,0.0,0.0,0.0,0.0,11.390000343322754
2024-07-22,-0.003511849047175608,0.0035242255954750635,15700,0.0,0.0,0.0,0.0,0.0,11.350000381469727
2024-07-23,-0.00440530300038533,0.005309771557870856,66500,0.0,0.0,0.0,0.0,0.0,11.300000190734863
2024-07-24,0.004424795565566519,0.022907508382670923,55300,0.0,0.0,0.0,0.0,0.0,11.350000381469727
2024-07-25,0.0008809933807443215,0.0017606037295886615,21300,0.0,0.0,0.0,0.0,0.0,11.359999656677246
2024-07-26,-0.15933094371869028,0.16753920375286316,19100,0.0,0.0,0.0,0.0,0.0,9.550000190734863
2024-07-29,-0.08272250744240428,0.20662093820212366,22900,0.0,0.0,0.0,0.0,0.0,8.760000228881836
